what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1340037798135
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1340037804304
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1340037805948
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340037810766
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340037816538
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340037832190
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340037832819
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340037834987
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1340037842401
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340037843393
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340037843667
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340037846290
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340037854345
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1340037874924
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1340037880845
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1340037881022
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1340037881409
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340037882685
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340037884215
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340037884509
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340037888649
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1340037893207
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340037895009
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340037896064
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340037896319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340037898307
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340037911450
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340037911818
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340037911856
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340037912789
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340037915592
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1340037934728
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340037952999
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340037953354
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340037963879
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340037974937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1340037978240
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340037979742
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1340037984394
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340037987381
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340037991754
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1340037999224
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1340037999702
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1340038000127
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1340038000633
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1340038001616
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1340038002108
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1340038002536
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1340038019916
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340038021371
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340038022832
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1340038034344
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1340038034905
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1340038040275
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340038042242
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340038061213
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340038061515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340038065026
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340038085713
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340038088650
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340038098942
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1340038103062
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340038105209
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1340038108219
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340038109468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340038109791
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340038112071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340038116316
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340038116624
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340038118604
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340038134939
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340038135213
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340038137979
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1340038153431
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340038160770
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1340038168421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340038179045
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340038181646
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340038608317
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1340038635543
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340038636632
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340038642828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340038647392
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1340038665745
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1340038667420
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1340038671258
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340038672221
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1340038674715
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340038675633
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340038676024
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340038679288
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340038681389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340038686172
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340038688687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340038689229
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340038693270
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041227651
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041232989
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041242063
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041451877
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041459893
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041521848
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1340041534090
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340041535150
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041535439
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041540016
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340041541808
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1340041550856
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340041554070
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1340041559659
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340041561564
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041562001
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041564804
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1340041588985
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1340041593992
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340041595757
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041596166
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041599098
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340041601004
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1340041614782
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340041615843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041616334
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041619071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340041635334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041635694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041638000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340041639580
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340041641988
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041642298
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041644396
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1340041647761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340041651241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041652939
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041653906
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340041654834
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041655228
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041657716
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340041668784
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041669079
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041674207
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340041686723
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041686975
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041691160
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041693049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041719944
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041720627
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041724307
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340041725059
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042010116
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1340042011820
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042049711
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042051379
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042052386
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042053283
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042058931
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042059863
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042060859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042067685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042068101
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042115999
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042117025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042117659
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042120830
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042125868
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340042131080
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042133632
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042155822
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042158187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042269136
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042271644
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042334159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042341546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042352638
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340042381797
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340042389065
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042389584
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042399100
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042420444
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042423341
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042423886
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042439961
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1340042443770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340042447455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042448444
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042453887
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340042455943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042468493
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042471884
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042507510
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042521625
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340042523788
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340042530468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042532536
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042538448
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042539475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042545725
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042554676
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042744999
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340042751660
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340042763253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042763993
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042766257
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042767575
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042771708
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.moveLineDown",1340042772920
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.moveLineDown",1340042773162
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1340042774879
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340042777167
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042777493
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042780529
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042781250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042898304
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042899592
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042904153
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1340042908151
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340042908995
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042909469
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042914966
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340042917116
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340043027989
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340043032536
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340043229528
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340043232091
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1340043233859
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1340043255859
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1340043256209
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1340043256352
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1340043257828
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1340043258038
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1340043258286
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1340043258531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340043260730
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340043268986
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340043322914
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340043326729
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340043330294
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340043338848
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340043369264
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340043374285
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340043376265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340049244295
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340049245977
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340049268031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340049270057
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340049271606
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340049280987
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340049727541
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340049729139
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340050815288
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1340050818456
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1340050818995
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.maximizePart",1340050820228
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1340050822150
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340050834762
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340051033481
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340051037723
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340051050316
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1340051058976
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1340051060514
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1340051065077
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1340051069333
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1340051070579
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1340051078177
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340051081170
