what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339854713835
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339854715222
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339854741616
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339854752635
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339854752974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339854762625
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339854790438
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339854800778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339854802193
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339854882375
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1339854886556
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339854887997
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339854890177
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339854898184
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1339854909527
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339854919095
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339854937545
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339854939695
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339854940311
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339854944121
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339854945412
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339854947945
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339855005346
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339855007802
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339855044698
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339855047004
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339855073500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339855092193
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339855110445
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339855127111
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339855128096
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1339855135314
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339855139267
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339855139818
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339855414676
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339855454496
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339855473804
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339855484258
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339855498202
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339855499125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339855527683
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339855543427
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339855562962
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339855563574
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339855566723
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339855689978
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1339855715632
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1339855721864
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339855727591
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339855729043
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339855890097
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.maximizePart",1339855892890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339855988962
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339855998102
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339856038735
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339856048302
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339856105827
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339856126488
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339856144939
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339856146319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339856365277
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.copyLineDown",1339856386097
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1339856393826
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339856395057
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1339856396225
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339856396998
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339856431409
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.copyLineDown",1339856452116
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.moveLineDown",1339856452540
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.moveLineDown",1339856452892
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.moveLineUp",1339856453137
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339856465530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339856466254
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339856501451
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339856507017
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339856509055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339856520167
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339856524754
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339856524838
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339856524976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339856525134
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339856535767
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339856538007
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339856556830
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339856559867
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339856561095
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339856562715
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339856566323
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339856602757
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339856608588
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339856615667
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339856617215
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339856667154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339856667648
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339856673687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339856674273
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339857327911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339857347496
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339857558391
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339857567346
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339857570353
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339857739081
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339857739942
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339857743698
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339857745047
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339858598185
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339858599851
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339858610777
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339858611576
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339858613641
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339858614454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339858628043
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339858628462
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339858657893
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339858658702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339858678988
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339858679574
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339858695181
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339858696904
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339858698776
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339858733185
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339858783447
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339858787629
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339858823613
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339858951581
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339858961946
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339859026672
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1339859322495
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1339859322668
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1339859322845
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1339859323022
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1339859323161
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1339859323647
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1339859323678
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1339859323710
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1339859323741
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1339859323771
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1339859323802
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1339859324150
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1339859324328
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1339859324784
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1339859325209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339859325977
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339859327482
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339859330908
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339859338729
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1339859380751
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1339859380927
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1339859381069
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1339859381353
